store_id,sku,product_name,price,date
1,3101A8A8-4633-286C-D8F3-78D2245E4D54,magna.,39,11-12-2022
1,3BDE17EE-2181-1721-D966-37C5E596CB62,mus. Proin,39,11-12-2022
1,54581149-39C9-2570-8DD8-339360E24F6A,mi eleifend,40,11-12-2022
1,514A498A-2DEE-7B7B-AD79-1DD996B51ECD,"amet,",20,11-12-2022
1,E5B1EFD0-F9ED-B586-4512-94EA82B8A81C,Aliquam erat,26,11-12-2022
1,C6AC5B85-3AF4-4943-2E52-2CC561B16C97,laoreet,23,10-12-2022
1,762E5B11-7EDB-EFAE-16C6-2E51922CC34D,semper.,25,11-12-2022
1,50CB6ACA-1FF9-94E5-E06D-DA352CDB6951,risus.,38,11-12-2022
1,02BBA997-D330-476A-D5F8-3DC81735847A,mi,23,11-12-2022
1,AE6B7680-C933-7B2C-B9B5-ED2AB1E16A72,dui.,38,11-12-2022
1,22D34768-F2C3-6D21-E920-247810F78501,amet,23,11-12-2022
1,E893A778-563E-833B-84D7-48273B1785FD,mi,23,11-12-2022
1,8321E1ED-7A49-6829-DB1B-4D6897442FBC,in,27,11-12-2022
1,15A28CC9-D425-D784-BEC0-929C5846B8DA,Quisque fringilla,28,10-12-2022
1,1560155E-95A6-2A14-7ABB-DBC548C0C219,nisi.,35,11-12-2022
1,E9442125-15F9-61A7-1909-C79153B4F73D,Donec,27,10-12-2022
1,792C0F70-234B-9168-B431-552F3112BB1C,"Sed pharetra,",24,11-12-2022
1,CB49C6E5-C3A5-22A1-C134-B35DF67D54BE,Quisque,29,10-12-2022
1,075388E0-7F4A-F364-407A-C0837C43C236,Mauris,35,11-12-2022
1,DCDF398B-59B3-78CF-4774-EC4AD11A59CE,nulla,23,10-12-2022
1,488AB978-CC6E-BED4-8B4B-4ED328608157,"parturient montes,",37,10-12-2022
1,75AB569F-9EDC-CB4E-957A-11466684715B,sem ut,32,11-12-2022
1,A6B26036-DC85-C0B0-4935-31139BFC64BE,ligula. Nullam,36,11-12-2022
1,CF6D7A73-6667-41DB-B2BB-BCAB9D574EC5,magna. Sed,20,11-12-2022
1,AC4B9B95-C539-667A-7A1F-224E43ED3E42,"tincidunt,",37,11-12-2022
1,E5DA21E1-DCC1-3BBC-B88B-1F8EDD133E2D,Cum sociis,23,11-12-2022
1,6526FCA3-DB29-BB6D-8004-632F1C339CEA,"consequat, lectus",33,11-12-2022
1,A4B3DE3F-F109-9A26-870D-EAAE53AD5D4E,gravida,20,11-12-2022
1,D6807A76-EAE4-86C4-CFE1-4AAD31894EEA,amet orci.,35,10-12-2022
1,4B724522-E15C-DC1E-DCCF-DA0AEAF6DC08,"sodales at,",34,10-12-2022
1,3312C4DE-1D00-2781-9656-28F260C636EB,dis,37,11-12-2022
1,DCC1090D-9397-B3BC-3932-67AACAD1F600,arcu,37,10-12-2022
1,A6661104-78F2-8679-C590-43CC0328C46A,tellus. Aenean,32,10-12-2022
1,51436EA4-611C-175D-D31F-35D74D156CDB,turpis,31,11-12-2022
1,EFF69BB8-C8C9-DCC6-39A5-CE26E88402D8,"pede, nonummy",22,11-12-2022
1,D942118A-C9B8-06D2-9874-D9F6639D4AEB,urna,27,11-12-2022
1,E5A2BA41-1E81-907D-8A13-9C6CC896161B,"consectetuer, cursus",27,11-12-2022
1,A82C4978-355A-62E9-139D-C6A4A82849CB,feugiat metus,39,11-12-2022
1,E5A27999-D5B0-858D-6E6B-2512985937E7,Maecenas,34,11-12-2022
1,89117914-7161-13D3-1B84-BCEC467A88CC,risus,20,11-12-2022
1,4B0157E1-9335-53CC-653D-F611392748E0,Nam,39,10-12-2022
1,DAA2D26D-7A05-87F3-7523-8B1941115C5E,diam.,36,10-12-2022
1,29894C9B-64AD-27CC-1A95-616E902DC740,"ut, molestie",25,10-12-2022
1,8DF94222-975D-6E4E-A547-B3B6B9A2F5AA,molestie,24,10-12-2022
1,8ACCBCD1-9559-AD46-B35A-39124DCC928E,"iaculis enim,",34,11-12-2022
1,3DAA5C26-DA2E-60E3-929B-4EE1B195AF93,"eleifend,",36,10-12-2022
1,A62CE195-D9E9-4DCB-31B5-1AB80139984B,accumsan,23,10-12-2022
1,DA0186AC-3068-DCF3-E192-5BA62BC21A94,felis.,36,11-12-2022
1,6FE04F34-7390-D498-8A5E-904D17471816,"Integer vulputate,",37,11-12-2022
1,EEDBB597-6143-C5CA-2728-B7DAD9BA7055,"auctor non,",22,10-12-2022
1,E9747EE8-86E6-51C2-28B6-9FB6ED5C1F13,justo,23,10-12-2022
1,8C73A374-2171-B46D-C0D8-B31F1AC54B71,penatibus et,25,11-12-2022
1,D650D47E-CFE9-D447-DBE3-B6E8B5D6E6D1,sodales,22,11-12-2022
1,02972246-9F55-4564-43D4-020673E91A86,Cras convallis,40,10-12-2022
1,E71B43BD-8F11-671B-C4E6-381E7EEA24DB,nunc nulla,32,11-12-2022
1,B18A397F-E6E0-76B5-1E5A-A20AD472D9C8,lobortis,25,11-12-2022
1,31876C95-BDD5-32E8-E785-57D1753F6174,molestie,30,11-12-2022
1,C9ED22EB-76CE-4B1D-9A8B-7C39E19D3A73,semper cursus.,30,11-12-2022
1,B588638E-9CAA-5B89-2CEC-A154C03B4C16,"non,",24,11-12-2022
1,E344A3AC-2A15-35BE-306B-42557B52CAFB,ultricies,39,10-12-2022
1,FB725156-45E6-BE5F-3EB2-211C17A1324C,risus. Nunc,30,11-12-2022
1,82364F9D-29B3-E426-62AF-169F52DD43A6,id,23,11-12-2022
1,871B81A7-5424-7587-9C4C-D6B199DBD92D,tristique,28,11-12-2022
1,DD880B38-4265-FE31-8873-8CBD198D8EC1,"quis,",22,11-12-2022
1,CCA8C136-F307-5A21-656D-56CFA4B4930C,volutpat,32,11-12-2022
1,23473D63-8BA3-6061-E443-1739BD747FAD,"faucibus id,",34,10-12-2022
1,5CD12280-78D8-D96E-85B5-3E04273FC114,"et,",20,11-12-2022
1,7FBEA217-D05A-FB81-3D99-E4239F91C6C9,non lorem,38,11-12-2022
1,4775731E-C14E-8E65-5234-952EC70273C1,neque.,38,11-12-2022
1,BD59A36E-AED9-EC54-A913-6EB29AEDBB66,lobortis,27,11-12-2022
1,8185D6D8-5188-D961-8BE3-E9DE5FC892C8,"cursus a,",26,10-12-2022
1,BE68D4BA-5033-5221-0130-BE557E83C12D,non,21,11-12-2022
1,A593ABB8-7CC6-73E6-E023-29A9FA83D6B1,velit,26,11-12-2022
1,C9D194FC-222C-7EEE-3824-76BB9C2DD2AE,ac,33,11-12-2022
1,DB49C21E-7958-DB91-5EF3-23DA9145539D,scelerisque dui.,27,10-12-2022
1,96AA579B-8B38-E82D-ECCA-09011771925C,Nunc mauris,27,11-12-2022
1,91E126BB-C6B7-E7B3-9E02-EAB00FD63FAA,nec,36,11-12-2022
1,3157FF08-2822-1D9B-6A77-2BBB521C29B2,arcu,25,11-12-2022
1,80588E97-A4C9-DBA6-65F0-CFA505A3D3DB,feugiat placerat,22,11-12-2022
1,EED83D15-0E94-1FB0-69D2-74117DD998B6,consequat,22,10-12-2022
1,60E952CE-3921-5416-E962-9D65B1593CCF,sapien,22,11-12-2022
1,CB8E3A9B-1325-AC9D-E152-3CBAAC8F508E,purus mauris,34,11-12-2022
1,6DBDD866-4DC6-75F5-AB42-F1E3B8F9C8DE,ridiculus,25,10-12-2022
1,E1D77347-4FA8-6AD9-C215-59D26C689AC5,"Quisque imperdiet,",24,10-12-2022
1,592CC3CB-1F81-9CC6-3EB1-E37246E37D4B,nec metus,39,10-12-2022
1,DB778430-7857-7793-21EE-405962DF7549,et,29,11-12-2022
1,AA336BC1-2848-13A8-D7BC-29B7CAC6EA17,Nam consequat,20,10-12-2022
1,6468F2DC-BF46-4A9F-443A-E5AA3C53B133,Nullam enim.,27,11-12-2022
1,977563A7-7ED5-A746-A1B8-679EB644D2C3,Aliquam,25,11-12-2022
1,2613656E-74BA-EA72-77E6-BAA33EAC4CB5,"et, commodo",35,11-12-2022
1,A6CD14C6-C5C5-5B6D-5713-018E303BD841,a,37,11-12-2022
1,8D0128B6-66B3-E65E-4A6F-FB193C9D4CBC,lorem tristique,31,11-12-2022
1,84A4E8CA-7999-68C3-3CE7-C6959564A3A3,Nunc,28,11-12-2022
1,8137AE8D-A5B1-B35B-C981-FB87142E55A5,malesuada,28,11-12-2022
1,5E6CDCA2-EC8C-EEB6-A313-BA668E6DC731,nunc,36,10-12-2022
1,B2E28968-1AD3-8F1D-8DCA-D18C633B2D81,Fusce diam,34,10-12-2022
1,CBAC4E8B-7CF8-9B96-B9C6-965C1A719C8C,eu,39,11-12-2022
1,58244636-3A2A-78DC-DBD6-7E15AECEB949,"mollis non,",35,10-12-2022
1,2BAD3CE3-7D39-D4BD-9646-AEB6EC6E5DBC,penatibus,23,11-12-2022
1,843DF128-9766-D3A9-4AB7-B47B3138E4C1,egestas.,39,10-12-2022
1,B9936D52-22A8-BBCE-F913-31F52353EC9D,In,21,11-12-2022
1,ADEA4515-E166-E43E-2303-86BBA6D46726,semper auctor.,26,10-12-2022
1,EF1A3BDB-704C-AA6F-7123-3E54CC04B9C7,Nullam lobortis,25,11-12-2022
1,3314D7C8-BA23-9B26-C695-4E6F834327AE,"mi,",28,11-12-2022
1,CED18D8F-FECF-DB32-27A8-E91E8D2A7D05,ligula. Aenean,30,11-12-2022
1,36F0A59A-D680-A9EA-9194-49CA53CAEE05,est arcu,28,10-12-2022
1,1C92AB4E-0EE6-7379-3847-7C176775AFEE,metus.,32,11-12-2022
1,4BF968C9-FAE7-AC0E-9D91-7364B14794F6,erat vel,34,11-12-2022
1,92DB81F6-18D2-E585-D3B5-A58EE6B277DA,"ac, fermentum",36,11-12-2022
1,CBC44CD1-C12B-9212-29DE-853D5448ECEC,Duis,38,11-12-2022
1,F2AED03D-5720-D493-BBB1-6079A51AE57C,ipsum nunc,40,11-12-2022
1,88B6B024-DF71-E8D3-65CE-603BA03940F1,Proin,30,11-12-2022
1,A12988D1-9159-5BA9-D3D6-182371A0CAA4,nonummy,28,11-12-2022
1,E727B374-2D39-48D7-DC07-BB91F84EB77B,"Sed pharetra,",30,10-12-2022
1,855BBF7A-DE8E-E1F9-3A2F-F240291BA0FD,Ut,35,11-12-2022
1,8556E6CD-C023-C85C-58BB-31156F399869,Sed,32,11-12-2022
1,2FDE53B4-2AF7-8A96-2A4B-CFA0DABA9217,tristique senectus,32,11-12-2022
1,77B77897-DCDC-7210-AA1D-A2A1AAD2517C,semper,34,10-12-2022
1,7C17853C-EA48-78B6-3DC9-251788D0536E,erat,27,11-12-2022
1,4726D093-4CC4-EB84-1642-4EB70CB1F7F4,lacus.,30,11-12-2022
1,FC85213C-79B8-6E9A-9E1C-31742DD54CCA,natoque,37,10-12-2022
1,B5D883AA-4B10-632C-6739-37D16923610B,gravida.,29,11-12-2022
1,3326A737-6456-AC69-07D5-129D9B1B1E30,Sed id,34,11-12-2022
1,405AB68A-B241-4C94-DF22-BD9184C46DE6,"amet,",30,11-12-2022
1,81A038CB-06DC-2C1B-5FA5-7D8AB05433A0,"nisl sem,",29,10-12-2022
1,11E2ABE4-3A57-7467-BE74-570706959C32,Nunc,22,10-12-2022
1,FDC41393-3C65-29AE-DB22-B822473B1413,fringilla.,37,11-12-2022
1,229323B5-DC91-1D7A-1347-88AE74D6E7DA,non leo.,28,11-12-2022
1,AD646C62-7FCA-9D56-05A8-97C9B3B93320,tempor,38,11-12-2022
1,623D1DD4-9243-A49B-4ABC-4A47522C2617,ac,37,11-12-2022
1,2A21D9D8-5F3A-E492-A313-559CD3CC3BC5,cursus. Integer,31,11-12-2022
1,72CD9873-8980-D7A4-4192-AC5EDC7E018E,et,31,11-12-2022
1,4ADFE274-B0C2-E191-2592-5ADB9CF41795,magnis dis,39,11-12-2022
1,EE977932-DD2D-A272-1F8A-5F8CE3D9B55E,tellus.,25,10-12-2022
1,9BE37F65-A42B-E4BD-88B8-662D95B1CB06,Nunc lectus,37,10-12-2022
1,A78F1D6B-B219-BBAC-4DB9-70118BA84BD0,"enim,",34,11-12-2022
1,ACBAAA54-76BA-E2F4-F514-DB89D5489042,diam,36,11-12-2022
1,A98E424D-7C15-EA42-7A5E-24CE297D7A7C,"nisl sem,",26,11-12-2022
1,E6B1858A-EDF5-9634-97B9-A2E17DCE112E,"sapien,",36,11-12-2022
1,AA39B04B-282D-6534-2E62-5727919D6E79,Etiam gravida,22,10-12-2022
1,C74865C9-5D35-D784-594A-6797D92B2ADE,erat.,27,10-12-2022
1,1587EA29-465E-3721-ADAE-AC74FAB58B2D,"aliquet vel,",31,11-12-2022
1,47E5D8EB-63B9-4286-7FF4-8D1149C8C724,urna,27,10-12-2022
1,1639A355-87B9-66A4-3595-4CA1834FE2B4,Donec,21,10-12-2022
1,2439F215-FAB4-C3F7-7CD9-C529C9A0DCF6,euismod enim.,34,10-12-2022
1,E2D6E83E-29C3-C99A-DFE4-D17946AD856C,at pretium,31,11-12-2022
1,1756FEA0-2AF6-7451-1CF8-DC8B2C6D8D0B,a,22,10-12-2022
1,42352C73-9EF5-4C95-E993-B06F11C31E24,nec urna,26,11-12-2022
1,DC9B4E46-BE24-ABAF-9C84-8D6155DB4EDE,Aliquam,23,10-12-2022
1,C5765C1E-7742-87CA-71A6-1B5712D54CA3,consectetuer,37,10-12-2022
1,C842BCAC-2C93-8D87-F222-994D2D149ECC,eu odio,21,11-12-2022
1,24C7A5F9-0946-4932-4756-3D82196A2912,Proin sed,21,11-12-2022
1,1AFC3399-91DC-5438-85D2-195CA54B831D,libero.,23,11-12-2022
1,5A48B75D-8603-7DA5-E2AA-232EB1B893E5,Vivamus euismod,25,10-12-2022
1,DA3BAC3C-14B6-86AE-6129-CDB5EB344C1F,orci.,29,11-12-2022
1,E3B313A7-D632-6640-B63E-2994D57EC41B,"odio,",34,10-12-2022
1,BD77A661-3C0D-986F-BE22-36C4CFDAED2D,faucibus.,31,10-12-2022
1,C151D160-C58C-7694-4C9B-AAB8951F945D,risus.,31,11-12-2022
1,CD5C38DF-69D8-E4DA-5E3F-31CC210AB757,"aliquam,",24,11-12-2022
1,63DAC007-74D8-46D5-DBBD-CC4C6C7C2E28,Sed eu,30,11-12-2022
1,D836A101-8903-47C0-A5BF-B0F2FD6D7714,libero et,28,11-12-2022
1,9F8F1745-83D2-84C1-C524-4BAF3AE8A11C,penatibus,23,11-12-2022
1,941A856E-51AA-58C7-C493-14612BCB664F,Fusce,39,10-12-2022
1,4635DD0C-8760-7CBC-F46B-48BC0882567B,in consequat,29,11-12-2022
1,A83B118D-7680-9163-2B53-B351BEB6D2D6,et malesuada,35,11-12-2022
1,75859EFC-E4FE-4B9B-9C55-BF8D5BE88A25,blandit mattis.,32,10-12-2022
1,DA525AE6-171D-2FDD-8F43-7734DA92BA54,erat,26,11-12-2022
1,67685531-2EBB-2E32-BAD6-CABB46396C76,urna. Nunc,21,11-12-2022
1,A1A5F4C5-3826-B8FB-84B7-AA556ABB738C,Nunc ut,21,10-12-2022
1,62AC41E1-F6D3-B262-EAA3-1054652ED25B,et,39,11-12-2022
1,E3A4AFB9-8287-7664-0908-58219439D15C,eu arcu.,28,11-12-2022
1,BE44B7AD-C8ED-C21C-D18D-7419CA8199AB,ut,22,10-12-2022
1,3DE00C21-DDE6-AAA8-9B18-25E9E0508714,amet,35,11-12-2022
1,AC9DBC6A-D5AB-1280-5E8B-0E908C7F8CB8,Cras,38,10-12-2022
1,0D3162CE-68BD-9123-21E0-781F128DA91D,sem ut,33,10-12-2022
1,ACBDD15B-E67C-3C9E-2ADE-66B054CD154E,vel,28,10-12-2022
1,41854A75-AFB8-D8CA-11C3-5B29B74111D1,non,31,11-12-2022
1,5CA85714-1C70-A691-82E2-662479B93184,dictum,26,11-12-2022
1,C6FAC54E-E05E-FFEA-D246-67B8604380C3,urna. Vivamus,35,11-12-2022
1,79E02623-412C-6CA9-3DF4-7CA32D356158,massa.,27,11-12-2022
1,B926ED71-C7A8-AF43-66C3-C947E67B34EE,diam,24,11-12-2022
1,88817134-A125-452B-7E6A-4E0948E5E2EA,malesuada,28,11-12-2022
1,112E9EE1-3199-E49D-4C1C-217A313478D2,amet lorem,38,11-12-2022
1,4A24BB5F-9C1E-1636-6C45-B64D69BD6ACA,In,30,11-12-2022
1,3C6A6B92-824A-72B9-BB22-4C9EA47F8D15,odio vel,25,11-12-2022
1,B3FE2473-931F-1A28-2435-79CEE4923490,varius. Nam,28,10-12-2022
1,0DD395B8-9DD2-16B1-D1C5-A65E1D8EA626,dolor,37,10-12-2022
1,8C6CD3B2-8BD9-EA5D-9671-91AB8A3E9F71,Aenean,27,11-12-2022
1,8E4C826E-FC6A-3F78-5835-C5D63F2A552D,arcu vel,24,10-12-2022
1,58F2E7F1-5AE5-B66F-4190-CFA2CB3A7971,velit eu,28,11-12-2022
